BRZYGZ,BSML,BYY,BZ,CJ,CJL,CJSJ,CLFZSJ,CLNJSJ,CS,CY,CZJSJ,CZWT,DC,DS300Z,DS3Z,DS600Z,FSCSJ,FZGZSJ,GJ,GJSJ,GLLYL,HBR,HJQXZSJ,HKYH,HNSJ,HSL,HYSJ,HZTSJ,JC,JDGSJ,JG,JH,JHR,JS,JY,KHYSJ,KZX,LJJC,LJSJ,LXJSYSJ,MBWQS,MD,MMZS,MSZJ,MT,NBHD,ND,PHZ,PL,PSSD,PZS,PZZJ1,PZZJ2,PZZJ3,PZZJ4,PZZJ5,QCJS,QL10F,QTSJ,QXCW,QXDHTZ,QXGJ,QXJC,QXQSJS,QXZSJ,QXZZJS,QYS,RQ,SBR,SCGC,SCSJ,SGSJ,SHL,SHLDDYY,SYSJ,SZDC,SZGSJ,TF,XH,XHNJSJ,XJ,XJ0,XJ1,XLSJ,XRJS,XTGSJ,YXCD,YXMS,YXZJ,ZBR,ZBY,ZCMS,ZGSFSD,ZJSD,ZJSJHJ,ZJSS,ZRTGSJ,ZS,ZS1,ZTBH,ZTCC,ZTCJ,ZTCSSJ,ZTGF,ZTJJZS,ZTLX,ZTSFSD,ZTSML,ZTXH,ZTYJ,ZY,ZZTGSJ,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1837,,,,,,,,1.320000052,18,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1838,,,,,,,,1.320000052,18,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1839,,,,,,,,1.320000052,15,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1840,,,,,,,,1.320000052,12,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1841,,,,,,,,1.320000052,9,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1842,,,,,,,,1.320000052,9,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1843,,,,,,,,1.320000052,9,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1844,,,,,,,,1.320000052,17,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1845,,,,,,,,1.320000052,10,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1846,,,,,,,,1.320000052,13,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1847,,,,,,,,1.320000052,11,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1848,,,,,,,,1.320000052,7,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1849,,,,,,,,1.320000052,8,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1850,,,,,,,,1.320000052,16,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1851,,,,,,,,1.320000052,10,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452,,,,,,,,,紫红泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1852,,,,,,,,1.320000052,10,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1853,,,,,,,,1.320000052,8,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1854,,,,,,,,1.320000052,6,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1855,,,,,,,,1.320000052,11,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1856,,,,,,,,1.320000052,12,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1857,,,,,,,,1.320000052,11,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1858,,,,,,,,1.320000052,9,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,50,,72,,,,,,,,,,,,,,,,巴22,,1859,,,,,,,,1.320000052,11,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1860,,,,,,,,1.330000043,11,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1861,,,,,,,,1.330000043,6,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1862,,,,,,,,1.330000043,8,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1863,,,,,,,,1.330000043,13,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1864,,,,,,,,1.330000043,13,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1865,,,,,,,,1.330000043,13,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1866,,,,,,,,1.330000043,9,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1867,,,,,,,,1.330000043,14,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1868,,,,,,,,1.330000043,14,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1869,,,,,,,,1.330000043,11,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1870,,,,,,,,1.330000043,13,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1871,,,,,,,,1.330000043,12,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1872,,,,,,,,1.330000043,12,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1873,,,,,,,,1.330000043,11,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1874,,,,,,,,1.330000043,10,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1875,,,,,,,,1.330000043,12,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1876,,,,,,,,1.330000043,7,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1877,,,,,,,,1.330000043,8,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1878,,,,,,,,1.330000043,11,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1879,,,,,,,,1.330000043,11,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1880,,,,,,,,1.330000043,8,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481,,,,,,,,,灰色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1881,,,,,,,,1.330000043,7,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1882,,,,,,,,1.330000043,12,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1883,,,,,,,,1.330000043,16,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1884,,,,,,,,1.330000043,13,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1885,,,,,,,,1.330000043,12,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1886,,,,,,,,1.330000043,12,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1887,,,,,,,,1.330000043,11,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1888,,,,,,,,1.330000043,9,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1889,,,,,,,,1.330000043,11,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490,,,,,,,,,灰粉砂岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1890,,,,,,,,1.330000043,11,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1891,,,,,,,,1.330000043,13,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1892,,,,,,,,1.330000043,16,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1893,,,,,,,,1.330000043,15,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1894,,,,,,,,1.330000043,14,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1895,,,,,,,,1.330000043,12,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1896,,,,,,,,1.330000043,13,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1897,,,,,,,,1.330000043,13,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1898,,,,,,,,1.330000043,13,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,43,,69,,,,,,,,,,,,,,,,巴22,,1899,,,,,,,,1.330000043,13,,,,43,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,紫色泥岩,,,,,,,,,,,73,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1900,,,,,,,,1.350000024,10,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501,,,,,,,,,紫色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1901,,,,,,,,1.350000024,7,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502,,,,,,,,,灰粉砂岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1902,,,,,,,,1.350000024,9,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503,,,,,,,,,灰粉砂岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1903,,,,,,,,1.350000024,14,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504,,,,,,,,,紫色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1904,,,,,,,,1.350000024,11,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505,,,,,,,,,紫色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1905,,,,,,,,1.350000024,12,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506,,,,,,,,,紫色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1906,,,,,,,,1.350000024,12,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507,,,,,,,,,紫色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1907,,,,,,,,1.350000024,12,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508,,,,,,,,,紫色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1908,,,,,,,,1.350000024,13,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509,,,,,,,,,紫色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1909,,,,,,,,1.350000024,13,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,,,,,,,,,紫色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1910,,,,,,,,1.350000024,13,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511,,,,,,,,,紫色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1911,,,,,,,,1.350000024,5,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512,,,,,,,,,灰粉砂岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1912,,,,,,,,1.350000024,11,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513,,,,,,,,,紫色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1913,,,,,,,,1.350000024,14,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514,,,,,,,,,紫色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1914,,,,,,,,1.350000024,13,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515,,,,,,,,,紫色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1915,,,,,,,,1.350000024,13,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516,,,,,,,,,紫色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1916,,,,,,,,1.350000024,16,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,17,,,,,,,,,,,,52,,74,,,,,,,,,,,,,,,,巴22,,1917,,,,,,,,1.350000024,9,,,,41,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,18,,,,,,,,,,,,51,,75,,,,,,,,,,,,,,,,巴22,,1918,,,,,,,,1.309999943,11,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,18,,,,,,,,,,,,51,,75,,,,,,,,,,,,,,,,巴22,,1919,,,,,,,,1.309999943,26,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,18,,,,,,,,,,,,51,,75,,,,,,,,,,,,,,,,巴22,,1920,,,,,,,,1.309999943,13,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,18,,,,,,,,,,,,51,,75,,,,,,,,,,,,,,,,巴22,,1921,,,,,,,,1.309999943,12,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,18,,,,,,,,,,,,51,,75,,,,,,,,,,,,,,,,巴22,,1922,,,,,,,,1.309999943,12,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,18,,,,,,,,,,,,51,,75,,,,,,,,,,,,,,,,巴22,,1923,,,,,,,,1.309999943,13,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,18,,,,,,,,,,,,51,,75,,,,,,,,,,,,,,,,巴22,,1924,,,,,,,,1.309999943,11,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,18,,,,,,,,,,,,51,,75,,,,,,,,,,,,,,,,巴22,,1925,,,,,,,,1.309999943,13,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526,,,,,,,,,紫红泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,18,,,,,,,,,,,,51,,75,,,,,,,,,,,,,,,,巴22,,1926,,,,,,,,1.309999943,12,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527,,,,,,,,,杂色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,18,,,,,,,,,,,,51,,75,,,,,,,,,,,,,,,,巴22,,1927,,,,,,,,1.309999943,15,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528,,,,,,,,,杂色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,18,,,,,,,,,,,,51,,75,,,,,,,,,,,,,,,,巴22,,1928,,,,,,,,1.309999943,15,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529,,,,,,,,,杂色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
,,18,,,,,,,,,,,,51,,75,,,,,,,,,,,,,,,,巴22,,1929,,,,,,,,1.309999943,8,,,,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530,,,,,,,,,杂色泥岩,,,,,,,,,,,117,,,,,,,,,,,,220,,1
